,count,hate_speech,offensive_language,neither,class,tweet
23877,3,0,3,0,1,You nigguhs glorifying pussies
23878,3,0,3,0,1,You not playing me bitch I know wassup
23879,3,2,1,0,0,"You old bitter,salty ass niccas make my flesh crawl off my bones! Such bitches you are! #DontArgueJustAcceptIt"
23880,3,0,3,0,1,You only bully people you know you can. Why you ain't do this in the playoffs bitch? @KingJames
23881,3,0,3,0,1,You out there popping them pills fucking them stank hoes.. Keep it real you ain't really bout your bank roll.. You're satisfied.
23882,3,0,3,0,1,You poor soul RT @VICD713ENT: Cuz fat bitches the only thing that I like
23883,3,1,2,0,1,You pussy if you lie for pussy &#128175;&#128175;
23884,3,1,2,0,1,"You pussy nigga, I see ya whiskers"
23885,3,1,2,0,1,You ratchet ass bitches gonna have nobody to blame but yourself when you get an std
23886,3,0,3,0,1,You really can't be too nice to bitches that's the easiest way to get cheated on
23887,3,1,2,0,1,You right fam. RT @pufntrees: @202SOLE jus peeped ur tl.cmon son.look at em.he a bitch
23888,3,0,3,0,1,You said I texted u and told u I missed you? Yeah I did bitch like 4 weeks ago. Grow up
23889,3,0,3,0,1,You said that's yo bitch but that bitch look fu &#128551;
23890,3,0,0,3,2,You said you be smoking strong but your wrong you been smoking trash and it aint in my lungs if it aint that pressure
23891,3,0,0,3,2,You said you be smoking strong but your wrong you been smoking trash it's not in my lungs if it ain't that pressure.
23892,3,0,2,1,1,You say I'm a bitch? I say I'm a woman with a strong personality that doesn't play well with others!&#128074;
23893,3,0,3,0,1,"You say it like they're a new toy, they're children you dumb bitch &#8220;@Knia_Amareee: Mixed Babies,I want one &#128525;&#128525;&#128525;&#128525; http://t.co/7riWuwamLz&#8221;"
23894,3,0,3,0,1,You say no to ratchet pussy but juicy-j can't! Bands will make her dance
23895,3,0,3,0,1,"You say no to ratchet pussy, juicy j cant."
23896,3,0,3,0,1,You say that bitch bad but she ain't shit to me !
23897,6,1,5,0,1,You say you classy and sadity I say bitch you a tease
23898,3,0,3,0,1,You say you gotta new bitch?
23899,3,0,3,0,1,You scared I ain't scared to beat the pussy up
23900,3,0,3,0,1,You scum bro RT @HURRICANESENSEI: When tha pussy was trash but she still txt yu... http://t.co/5tasiq5YO8 my life ain't shit
23901,6,0,6,0,1,You see me bussing this bitch &#128064;&#128299;&#128584;&#128175;
23902,3,0,3,0,1,You see me shining on yo bitch ass &#128570;&#128571;&#10024;&#127775;&#128171; http://t.co/ekWNL6bau4
23903,3,0,3,0,1,You see these two pussies Jason capuano nd Jason cousins taking Chit on the gram but ain't about that&#8230; http://t.co/IPYnkaqUfz
23904,3,0,3,0,1,You see you? You a bitch you.... Talk shit nigga you'll get ya issue!!
23905,3,0,3,0,1,You selfish bitch... I bet you love running.. I sure do.
23907,3,1,2,0,1,You should have to be over 6 foot and 220 lbs to buy a truck. We know most of you get em cause you're scrawny country pussies.
23908,3,0,3,0,1,You should probably go clean your nasty pussy and not worry about wtf I'm doing.
23909,3,2,1,0,0,You some type of special faggot if you bring chocolate Swishers to a smoke session.
23910,3,2,0,1,0,You state it gook
23911,3,0,3,0,1,You still can't turn a hoe into a house wife !
23912,3,1,2,0,1,You still fuckin with a sorry ass nigga that makes you a sorry ass bitch #Mimi #NotSorry
23913,3,0,2,1,1,You still that nigga b don't trip. They just hatin cause they got no bitches RT @THEOilogy: Nigga stole on me... Princess punch.
23915,3,1,2,0,1,You tha hoe
23916,3,0,3,0,1,"You the bitch nigga type, you ain't never had a fight."
23917,3,0,3,0,1,You think America has crooked laws?Women in other countries get executed in the street for shoning.You American hoes wouldn't make it.
23918,3,1,2,0,1,You think I'd learn by now that once red flag bullshit appears to gtfo. But nooooo I have to have faggot ass faith in people.
23919,3,0,2,1,1,You think she classy niggah but she really ratchet
23920,3,0,3,0,1,You think you're pussy is wet? My kitten drowned two days ago.
23921,3,0,3,0,1,You thought I was playin when I cut that bitch off
23922,3,0,3,0,1,"You too old to be on Twitter, crying like a bitch..."
23923,3,0,2,1,1,You trash tho RT @OME23Y: Edgewood Basketball court NOW!!!!
23924,3,0,3,0,1,You tried me hoe. I can sinf
23925,3,0,3,0,1,You unfollowed me? You dumb cunt!! Jk..I don't blame you.
23926,3,0,1,2,2,You wanna find hoes on here? Just follow the chicks who reply with heart eyes under sex gifs
23927,3,0,3,0,1,"You wanna hot body
You wanna Bugatti
You wanna Maserati
You better rob a bank bitch"
23928,3,0,3,0,1,"You wanna know some crazy shit? Without the sunshine, you could find a SHADY bitch!"
23929,6,0,6,0,1,You wanna watch the game she wanna watch #scandal but yo bitch ass didn't buy her another tv so you gotta take da L
23930,3,0,3,0,1,You want a smart educated dumb bitch you can date. #Lol #drunktalk
23931,3,0,3,0,1,"You want me on the couch playing video games where you can see me or out with my friends with other pussy in reach, bae?"
23932,3,1,2,0,1,You want thingamabobs? I got twenty bitch
23933,6,0,6,0,1,You was never with me if you let what another bitch say change your actions towards me &#128080;
23934,3,1,2,0,1,You was nothing but a dirty whore!!! Fuck you bitch
23935,6,0,6,0,1,You will never get a &#128141;&#128142; if you don't know how to cook &#127831;&#127830;&#127837;&#127844;&#127835;&#127829; for ya man fr atleast not from a nigga like me. Slackin ass bitches
23937,3,0,3,0,1,You working today faggot? @Pipe_Tyson
23938,3,0,3,0,1,"You workout, tweet, Instagram, tweet, text some hoes, xbox, fall asleep these young boys ain't gotta clue what grinding is"
23939,3,0,3,0,1,You you can't get no money silly hoe
23940,3,0,3,0,1,You&#8217;re a bitch RT @FuckingPatBro: Ain&#8217;t seen y&#8217;all lose that bad since&#8230; RT @Thotcho: At work slitting my wrists currently. Thanks tom brady
23941,3,2,1,0,0,You&#8217;re a little bitch RT @FuckingCashBro: RT @Thotcho: my team got blown out in the Super Bowl
23942,3,0,3,0,1,You'll never catch me in public with a chick that got an iPhone 4s. I'm only seen in public with classy bitches
23943,3,1,2,0,1,You're a bad bitch and I want you.
23944,3,1,2,0,1,You're a bitch &amp; I hate you
23945,3,1,2,0,1,You're a bitch dawg. A straight bitch.
23946,3,1,2,0,1,You're a dumb bitch. Wow.
23947,3,3,0,0,0,You're a faggot if you use the cover your face emoji
23948,3,0,3,0,1,You're a hoe ass faggot bitch cunt nigga
23949,6,1,5,0,1,You're a pussy shut up
23950,3,0,3,0,1,You're a stupid fucking bitch
23951,3,1,2,0,1,You're a stupid hoe
23952,3,2,1,0,0,You're all faggot fuckheads.
23953,3,0,1,2,2,You're all just crows on the power lines.
23954,3,1,2,0,1,You're an ugly fat cunt whore. You need to odee
23955,3,0,3,0,1,"You're an ugly fucking bitch, get off your high horse"
23956,3,0,1,2,2,You're black? Your name looks Hungarian. You marry a Hunky? @JulieSczesny @ChrisLoesch
23957,3,0,2,1,1,You're dismissed bitch. @ConchGunny: @00_jackie no.. i wanna play with you thumper..&#8221;
23959,3,0,3,0,1,"You're irrelevant, bitch"
23960,3,2,1,0,0,You're just another nigguh.
23961,3,0,1,2,2,You're just trash like sorry
23962,3,0,0,3,2,You're like a lucky leprechaun with a charmed day on your hand... More for Gemini http://t.co/2nx6NlOxOe
23963,3,0,3,0,1,You're no way near about that life bitch lmao
23964,3,0,3,0,1,You're not a very good listener &#8220;@_NoVacancies: &#8220;@DJZeeti: twitpic a selfie with a bad bitch @ZeetisGirls&#8221; http://t.co/TGqzQSzJi1&#8221;
23965,3,0,3,0,1,You're pussy ass set don't mean shit to me.
23966,3,0,0,3,2,You're standing on a slippery slope where it's all too easy to... More for Libra http://t.co/7THsA7v26i
23967,3,0,1,2,2,You're stuck on ghetto middle school days. Step our g... &#8212; wtf how ah I stuck in the middle school games jusy bc... http://t.co/hJnV01NTGB
23968,3,0,3,0,1,"You're such a fake bitch. I cannot stand you. If you read this and wonder if its about you, it probably is."
23969,3,0,3,0,1,You're such a pussy &#128514;&#128514;
23970,3,1,2,0,1,You're ugly anyway hoe. Sit tf down somewhere
23971,3,0,3,0,1,"You're unattractive &#8220;@Therealalonig: $10,000 dinner dates with yo man bitch. #pow @karrueche http://t.co/KRFe8NXWNz&#8221;"
23972,3,0,2,1,1,Young Gem &amp; Don Chief been killing it in the yo...going in on that real music..no bubble gum trash in the booth... http://t.co/lkjNb7uZmt
23973,3,0,3,0,1,Young Thug called a bitch his twin on a track. I don't even know what he mean by that but I'm definitely bout to start calling bitches that
23974,3,0,3,0,1,Young bitches talk about their new man ALLLL DAY....as if anyone is really intrested in that shit lol
23975,3,1,2,0,1,Young jezzy dat nigguh
23976,3,0,3,0,1,"Young, stupid ass hoes these days&#128514;&#128514;#GOTDAYUM"
23977,3,0,0,3,2,"Your A Good Gravedigger, Charlie Brown #SpookyBroadway @midnight"
23978,3,2,1,0,0,Your acting like a spoiled little faggot have fun
23979,3,0,3,0,1,Your bitch always said she wanna fuck a real nigga
23980,3,0,3,0,1,Your bitch choosing just Let'R!
23981,3,0,3,0,1,Your bitch frontin' that's you! My bitch stuntin' that's me!
23982,3,0,3,0,1,Your bitch got her lipstick on my dick...
23983,3,0,3,0,1,Your bitch is a fake sack of potatoes
23984,3,1,2,0,1,Your bitch only wanna fuck when you doing something that has nothing to do with her.Like playing video games or watching the game.
23985,3,0,3,0,1,Your bitch playing games? I may be the joystick
23986,3,1,2,0,1,Your bitch want to fuck the squad &#128527;&#128076;
23987,3,0,3,0,1,Your bitch wants to go to Little Italy with me tonight. Told her no. Fuck a thot.
23988,6,1,5,0,1,"Your boobs are fake, you're a little bitch, you're not cute, and I want to punch you."
23989,3,1,2,0,1,Your ex wife's #pussy tastes like sweet butter @vicmackey #theshield
23990,3,1,2,0,1,"Your eyebrows on fleek, but ya pussy on stink"
23991,3,1,2,0,1,"Your girl pussy like a walk in clinic, the cure for every sick nigga"
23992,3,0,3,0,1,Your girls pussy smells like sour cream and onions
23993,3,0,0,3,2,Your grammar is trash.
23994,3,1,2,0,1,Your leader rocks a fucking mo hawk and dances like a faggot from ATL @HoustonRockets
23995,3,0,3,0,1,Your name follows the word cunt in the dictionary sooo what's that tell you?
23996,3,0,3,0,1,Your new bitch my old hoe
23997,3,3,0,0,0,Your pathetic plan failed. Enjoy my phone you fucking monkey. Let me see your ass at Benton park. You wanna talk shit I'll carve your face.
23998,3,0,3,0,1,Your pussy hella tight. Took me an hour to slide in that mothafucka &#8220;@flaidfirnruht: &#8220;@07Cannon: Quote and I'll compliment you&#8221;&#8221;
23999,3,0,3,0,1,"Your pussy hole must be small ""@SoNi99a_: the adjustment phase? RT @80sbaby4life Tf is ""gentle intercourse"" ...."""
24000,3,2,1,0,0,Your retarded.
24001,3,1,2,0,1,Your vaginal walls are inflammed by a fuck nigga that's fucking you and a few other bitches. Cut em as you complete your treatment.
24002,3,2,1,0,0,"Youre a fucking ugly bitch, I wanna stab you to death and then play around with your blood -Patrick Bateman"
24003,3,0,3,0,1,"Yous a Gold bottle, These hoes pink mascato"
24004,3,0,3,0,1,Yous a bitch ass nigga &#8220;@LilReese300: Rt i Push the tape bac till around Labor Day weekend turn up...#300&#8221;
24005,3,1,2,0,1,Yu a bitch made nigga
24006,3,0,2,1,1,Yuh bitch voz de mando at ok was the best mf Friday yet :)
24007,3,0,3,0,1,Yung nigger move that dope
24008,3,0,0,3,2,Yup RT @Durags4Eva: Egg nog trash rap
24009,3,0,3,0,1,Yup! RT @STheMisfit Then she got AIDs and died RT @MissBl0ndee: Jenny was a bitch! #forestgump
24010,3,0,3,0,1,"Yup, I officially do not like you. You are a needy greedy bitch who needs to have it your way."
24011,3,0,3,0,1,Yuu Hinouchi gets fucked by two guys until she gets her pussy&#160;creamed http://t.co/ElXktXI1Lv
24012,3,0,3,0,1,Zach Huggins tell yo bitch to leave me tf alone
24013,6,0,0,6,2,Zack still questions my love for Oreos lol
24014,3,0,3,0,1,Zelda bitches lol @joeylattime https://t.co/Cp88AA7pms
24015,3,0,3,0,1,"Zhou Mi was just layin on his bed and SM just busted into his room and was like ""You gettin a song bitch"""
24016,3,2,1,0,0,Zimmerman we comin for yo life bitch. http://t.co/KHdZ1vdnSK
24017,3,0,3,0,1,Zuko gets bitches
24018,3,0,3,0,1,"[9-1-13] 2:50 pm ""son of a bitch ate my mac n cheese"" http://t.co/My5oJYZ8w9"
24019,3,0,3,0,1,\\ fake bitches \\
24020,3,0,3,0,1,"a bitch can have two black eyes, bloody lip, scalp bleeding, bruises, and a broken arm and still be like ""but i love him!"" lmao"
24021,3,0,3,0,1,a bitch in my math class right now is actually eating just straight up Nutella &#128563;#WEREYOURAISEDINABARN
24022,3,0,3,0,1,"aaahhhhh my internet has died, for the whole weekend I'm told, just in time to teach me the true spirit of christmas. fucking cunt."
24023,3,0,3,0,1,"about to drunkenly get a free 3D printed bracelet that says ""fake ho"""
24024,3,0,3,0,1,actin awfully slutty for a bitch in a winnie the pooh sweater http://t.co/0gexxJ3SVv
24025,3,0,3,0,1,add me on snapchat bitches @ erinblair
24026,3,0,3,0,1,addicted to pussy poppin
24027,3,0,0,3,2,"after the steelers lost the superbowl i loaded up the black and yellow gmix on my moms computer, i think the youtube page is still open"
24028,3,2,1,0,0,ah nigga dat cares about opinions and get involve in hoe shit either Gay broke or ain't getting enough pussy!!
24029,3,2,1,0,0,ahah fucking queer @KingJames kill urself
24030,3,0,3,0,1,ahaha pussy is king
24032,3,0,1,2,2,ahahahh!!ping pang POW! HOW U LIKE ME NOW! Shouts out 2 my bro Dre Hogg Style Ent! Uza fool 4 dis 1
24033,3,0,3,0,1,ain't Kj &amp; Mello's... RT @MidCityAce: Who's daddy a fuck nicca?
24034,3,0,3,0,1,"ain't my hoe, I just thought it was.&#128524;&#128080;"
24035,3,0,3,0,1,ain't no bitch got shit on me
24036,3,0,3,0,1,ain't nuttin ta cut that bitch off
24037,3,0,3,0,1,ain't the bitch Mimi still wit Gay ass Nikko????
24038,6,2,4,0,1,ain't trusting no bitch or no nigga... hoe or no sucka
24039,6,0,4,2,1,aint nuthin retarded bout Gucci but this gold rolex
24040,3,0,3,0,1,aint shit pretty but my bitch and my mama .. anyone can get the drama
24041,3,0,3,0,1,aint shit without my scale bitch i live that bag life
24042,3,1,2,0,1,aka don't ignore me bitches
24043,3,0,3,0,1,all I eva wanted was some muh fuckin guala
24044,3,0,3,0,1,all i wanted was a hundred million dollars and a bad bitch
24045,3,0,3,0,1,all my exes are bitches
24046,3,0,3,0,1,all of us on Twitter do that already #shutupcrybaby lol RT @Shallow__Al I need. one of you to step up and volunteer to listen to me bitch.
24047,3,0,3,0,1,all the bitches love me http://t.co/vDnuFGJ37p
24048,3,0,3,0,1,"all the money n the pussy I want, I need that there"
24049,3,0,3,0,1,"all them ""model"" hoes follow a nigga...""blow up""...an then hit the infamous imma only follow 25 people wave..."
24050,3,0,3,0,1,"all these Ciara songs are old to me bitches , they from like 2 weeks ago lml, #basicbitches"
24051,3,0,3,0,1,"all these bad bitches, man they want the ____"
24052,9,0,9,0,1,"all these beautiful bitches, sucha beautiful thing"
24053,3,0,3,0,1,all these hoes so familiar &#128564;&#128564; #JuiceTweet
24054,6,0,5,1,1,all these hoes sweating and chasing niggas on this show&#128553;
24055,3,0,3,0,1,all y'all some hoes tbh
24056,3,0,3,0,1,almightydavehunna's photo http://t.co/QFK2jhStc4 haha bitch ass Shmedium hit that hoe with that caption &#128557;&#128514;
24057,3,0,3,0,1,almost dragged my suite mate last night... hoe really came banging on our door 2am
24059,3,0,3,0,1,although last night my lady told me the key to happiness was new pussy
24060,3,0,3,0,1,always my hoes skinny who are losing money due to therapy bills http://t.co/zu1uoYQF9u
24061,3,0,3,0,1,"always okay to bring your ho to the barbershop though, they usually cool af"
24062,3,0,3,0,1,am i the inly one seeing Austin Rivers out play @theofficialeg10 bitch ass tonite?
24063,3,0,3,0,1,and I gotta say I dont like this ashley brooks. omfg creepy psycho bitch
